STATION,DATE_OF_RESPONSE,LOCATION,RESPONDING_UNIT,TIME_RECEIVED,TIME_DISPATCHED,TIME_ARRIVAL,RESPONSE_TIME_MIN,DISTANCE,ALARM_STATUS,TIME_LAST_ALARM,TYPE_OF_OCCUPANCY,INJURED_CIV,INJURED_BFP,DEATH_CIV,DEATH_BFP,REMARKS,Temperature_C,Humidity_%,Wind_Speed_kmh,Precipitation_mm,Weather_Condition,Road_Condition
"Santa Cruz, Laguna",3/28/2018,"Sitio Dao, Brgy. Oogong, Santa Cruz Laguna",,6:55 AM,6:56 AM,7:03 AM,4,3.3,FOUA,3/28/2018 6:55,Residential,0,0,0,0,Under Investigation,28.9,78,12.6,1,Rainy,Wet
"Santa Cruz, Laguna",12/14/2021,"Purok 1, Brgy. San Pablo Norte, Santa Cruz Laguna",,3:50 AM,3:52 AM,3:55 AM,6,3.5,FA,12/14/2021 3:50,Post Fire,2,0,0,0,MDFI-Case Closed,28.5,78,10.9,1,Sunny,Traffic
"Santa Cruz, Laguna",2/12/2020,"Purok 7, Brgy. Poblacion I, Santa Cruz Laguna",Shift B,11:00 PM,11:01 PM,11:06 PM,4,3.5,FA,2/12/2020 23:00,Residential,0,0,0,0,Case Closed,26.8,76,13.5,2.6,Sunny,Traffic
"Santa Cruz, Laguna",11/19/2021,"Del Pilar St., Brgy. Oogong, Santa Cruz Laguna",Shift A,7:35 AM,7:37 AM,7:42 AM,3,3.6,FOUA,11/19/2021 7:35,Business,0,0,0,0,Under Investigation,26.4,74,13.2,5.1,Rainy,Wet
"Santa Cruz, Laguna",1/5/2022,"Luna St., Brgy. Villa Silangan, Santa Cruz Laguna",,6:10 AM,6:11 AM,6:16 AM,5,3.3,FOUA,1/5/2022 6:10,Residential,0,0,0,0,Case Closed,26,87,13.5,1.5,Cloudy,Traffic
"Santa Cruz, Laguna",6/20/2025,"Purok 7, Brgy. Oogong, Santa Cruz Laguna",,8:45 AM,8:45 AM,8:52 AM,6,5,FA,6/20/2025 8:45,Residential,0,0,0,0,Under Investigation,26.4,79,7.2,8.8,Rainy,Traffic
"Santa Cruz, Laguna",12/16/2024,"Bonifacio St., Brgy. Santisima Cruz, Santa Cruz Laguna",,11:20 PM,11:20 PM,11:26 PM,4,3.3,FA,12/16/2024 23:20,Grass Fire,0,0,0,0,Case Closed,28,88,7.6,2.4,Cloudy,Dry
"Santa Cruz, Laguna",8/19/2018,"Near Market, Brgy. Bubukal, Santa Cruz Laguna",Shift A,2:40 PM,2:40 PM,2:44 PM,4,3.3,FA,8/19/2018 14:40,Business,0,0,0,0,Case Closed,30.4,80,11.6,5,Rainy,Wet
"Santa Cruz, Laguna",9/13/2020,"Subdivision, Brgy. Villa Silangan, Santa Cruz Laguna",Shift B,11:55 PM,11:57 PM,12:00 PM,5,3.5,FA,9/13/2020 23:55,Grass Fire,1,0,1,0,Case Closed,31,70,8.7,9.4,Rainy,Traffic
"Santa Cruz, Laguna",5/22/2020,"Purok 4, Brgy. Poblacion I, Santa Cruz Laguna",Shift A,8:50 PM,8:50 PM,8:53 PM,7,3.3,FA,5/22/2020 20:50,Industrial,0,0,0,0,Case Closed,30.8,75,15.3,7.5,Rainy,Traffic
"Santa Cruz, Laguna",5/1/2019,"Brgy. Calios, Santa Cruz Laguna",,4:30 PM,4:31 PM,4:35 PM,5,0.5,FA,5/1/2019 16:30,Grass Fire,0,0,1,0,Case Closed,29.7,71,14.5,0.3,Cloudy,Traffic
"Santa Cruz, Laguna",9/24/2010,"Mabini St., Brgy. Poblacion III, Santa Cruz Laguna",Shift B,2:25 AM,2:27 AM,2:31 AM,2,3.3,FOUA,9/24/2010 2:25,Residential,1,0,0,0,Case Closed,30.2,74,11.3,0.6,Cloudy,Traffic
"Santa Cruz, Laguna",2/2/2021,"Purok 4, Brgy. Palasan, Santa Cruz Laguna",Shift B,1:00 PM,1:01 PM,1:05 PM,4,4.6,FA,2/2/2021 13:00,Motor Vehicle,0,0,0,0,Case Closed,28.3,71,10.5,2,Cloudy,Dry
"Santa Cruz, Laguna",1/13/2021,"Marcos St., Brgy. Poblacion IV, Santa Cruz Laguna",Shift B,3:55 AM,3:57 AM,4:00 AM,5,3.3,FA,1/13/2021 3:55,Residential,0,0,0,0,MDFI-Case Closed,24.1,72,12.1,2.6,Cloudy,Dry
"Santa Cruz, Laguna",11/29/2019,"Near Church, Brgy. Santisima Cruz, Santa Cruz Laguna",Shift A,12:25 PM,12:25 PM,12:29 PM,5,3.3,FA,11/29/2019 12:25,Mixed Type,0,0,0,0,Case Closed,27.7,85,14.1,5.8,Rainy,Wet
"Santa Cruz, Laguna",5/23/2019,"Near Church, Brgy. Poblacion I, Santa Cruz Laguna",,9:30 PM,9:30 PM,9:35 PM,3,3.6,SA,5/23/2019 21:30,Business,0,0,0,0,Case Closed,28.6,74,14.9,13.3,Stormy,Wet
"Santa Cruz, Laguna",4/30/2025,"Sitio Masipag, Brgy. Gatid, Santa Cruz Laguna",Shift A,5:05 PM,5:06 PM,5:10 PM,4,4.6,FA,4/30/2025 17:05,Post Fire,0,0,0,0,Case Closed,31.4,80,9.3,2.4,Cloudy,Dry
"Santa Cruz, Laguna",9/13/2019,"Sitio Bougainvillea, Brgy. Gatid, Santa Cruz Laguna",Shift B,2:25 PM,2:25 PM,2:31 PM,4,4.6,FOUA,9/13/2019 14:25,Educational,0,0,0,0,Case Closed,28.3,73,11.8,1.4,Sunny,Traffic
"Santa Cruz, Laguna",6/22/2019,"Sitio Narra, Brgy. Santo Angel Central, Santa Cruz Laguna",Shift B,11:10 PM,11:10 PM,11:15 PM,3,3.6,FA,6/22/2019 23:10,Post Fire,1,0,0,0,Case Closed,28.3,75,13.7,1.6,Cloudy,Dry
"Santa Cruz, Laguna",4/15/2016,"Sitio Coconut, Brgy. Santo Angel Central, Santa Cruz Laguna",Shift A,4:50 PM,4:52 PM,4:55 PM,5,3.3,FA,4/15/2016 16:50,Others,0,0,0,0,Case Closed,31,87,15.9,0.3,Cloudy,Dry
"Santa Cruz, Laguna",7/17/2022,"Sitio Mahogany, Brgy. Sto. Angel Sur, Santa Cruz Laguna",Shift B,6:30 AM,6:30 AM,6:36 AM,6,3.6,FA,7/17/2022 6:30,Residential,0,0,0,0,Under Investigation,26.8,71,13.6,3.2,Rainy,Wet
"Santa Cruz, Laguna",11/20/2023,"Purok 1, Brgy. Poblacion V, Santa Cruz Laguna",Shift B,10:05 AM,10:06 AM,10:11 AM,4,3.3,FOUA,11/20/2023 10:05,Grass Fire,0,0,1,0,Case Closed,26,76,10.5,9.6,Stormy,Wet
"Santa Cruz, Laguna",2/10/2020,"Sitio Narra, Brgy. Sto. Angel Sur, Santa Cruz Laguna",Shift A,4:10 AM,4:11 AM,4:18 AM,4,4.6,SA,2/10/2020 4:10,Educational,0,0,0,0,Case Closed,28.7,76,14.4,18.3,Stormy,Wet
"Santa Cruz, Laguna",1/7/2022,"Village, Brgy. Bagumbayan, Santa Cruz Laguna",,3:00 AM,3:00 AM,3:05 AM,4,2.1,FA,1/7/2022 3:00,Motor Vehicle,1,0,0,0,Case Closed,28,77,15.6,0.8,Cloudy,Dry
"Santa Cruz, Laguna",7/31/2024,"Near Mall, Brgy. Santo Angel Central, Santa Cruz Laguna",Shift B,10:40 PM,10:42 PM,10:48 PM,8,3.5,FA,7/31/2024 22:40,Motor Vehicle,0,0,0,0,Case Closed,26,79,11.2,0.2,Cloudy,Traffic
"Santa Cruz, Laguna",6/11/2015,"Gomez St., Brgy. Villa Silangan, Santa Cruz Laguna",Shift B,12:10 AM,12:11 AM,12:17 AM,4,3.3,FA,6/11/2015 0:10,Motor Vehicle,0,0,0,0,Case Closed,27.6,90,14.2,9.4,Stormy,Wet
"Santa Cruz, Laguna",5/14/2017,"Near School, Brgy. Poblacion III, Santa Cruz Laguna",Shift B,5:40 PM,5:40 PM,5:45 PM,3,3.5,FA,5/14/2017 17:40,Residential,0,0,0,0,Case Closed,29.1,70,10.3,5.8,Rainy,Wet
"Santa Cruz, Laguna",8/17/2012,"Bonifacio St., Brgy. Bagumbayan, Santa Cruz Laguna",,8:35 AM,8:35 AM,8:38 AM,4,2.1,FA,8/17/2012 8:35,Mixed Type,0,0,0,0,MDFI-Case Closed,29.1,73,14.9,0.3,Cloudy,Dry
"Santa Cruz, Laguna",3/31/2021,"Brgy. Duhat, Santa Cruz Laguna",,12:55 AM,12:55 AM,1:00 AM,5,3.3,FA,3/31/2021 0:55,Storage,0,0,0,0,Case Closed,29.1,74,11.3,0.4,Cloudy,Traffic
"Santa Cruz, Laguna",7/19/2024,"Near School, Brgy. Poblacion II, Santa Cruz Laguna",Shift A,4:35 PM,4:37 PM,4:41 PM,4,3.3,FA,7/19/2024 16:35,Rubbish,0,0,0,0,Case Closed,28.1,71,11,8.5,Rainy,Traffic
"Santa Cruz, Laguna",11/2/2024,"Purok 1, Brgy. Poblacion III, Santa Cruz Laguna",,4:50 AM,4:51 AM,4:56 AM,6,3.6,FOUA,11/2/2024 4:50,Residential,0,0,0,0,MDFI-Case Closed,25.7,76,7.8,2.2,Sunny,Dry
"Santa Cruz, Laguna",4/12/2016,"Near Church, Brgy. Poblacion V, Santa Cruz Laguna",Shift A,3:25 AM,3:25 AM,3:31 AM,4,5,FOUA,4/12/2016 3:25,Residential,0,0,1,0,Case Closed,31.1,88,11.3,0.7,Sunny,Traffic
"Santa Cruz, Laguna",2/2/2018,"Brgy. Poblacion II, Santa Cruz Laguna",,6:15 AM,6:15 AM,6:21 AM,4,4,FA,2/2/2018 6:15,Residential,0,0,0,0,Case Closed,27.3,85,7.1,8,Rainy,Wet
"Santa Cruz, Laguna",7/7/2018,"Purok 3, Brgy. Patimbao, Santa Cruz Laguna",,2:00 PM,2:01 PM,2:07 PM,4,4,FA,7/7/2018 14:00,Residential,0,0,0,0,Case Closed,26.1,76,15.7,1.6,Sunny,Traffic
"Santa Cruz, Laguna",4/21/2013,"Brgy. Bagumbayan, Santa Cruz Laguna",,1:45 AM,1:46 AM,1:48 AM,5,1.7,FA,4/21/2013 1:45,Motor Vehicle,0,0,0,0,Case Closed,31.5,82,8.2,5.6,Rainy,Wet
"Santa Cruz, Laguna",4/15/2019,"Near Hotel, Brgy. Bagumbayan, Santa Cruz Laguna",,4:50 PM,4:50 PM,4:55 PM,5,3.3,FA,4/15/2019 16:50,Residential,0,0,0,0,Case Closed,32,86,7.6,13.8,Stormy,Wet
"Santa Cruz, Laguna",4/15/2018,"Purok 6, Brgy. Bubukal, Santa Cruz Laguna",Shift A,8:30 AM,8:31 AM,8:36 AM,1,3,FA,4/15/2018 8:30,Residential,0,0,0,0,Case Closed,31.9,89,11,0.1,Sunny,Dry
"Santa Cruz, Laguna",1/18/2018,"Purok 7, Brgy. San Pablo Norte, Santa Cruz Laguna",Shift A,11:55 AM,11:56 AM,12:00 PM,4,3.5,FA,1/18/2018 11:55,Industrial,0,0,0,0,Case Closed,25.3,80,11.9,13.5,Stormy,Traffic
"Santa Cruz, Laguna",1/19/2020,"Brgy. Duhat, Santa Cruz Laguna",,2:50 AM,2:52 AM,2:58 AM,4,3.5,FOUA,1/19/2020 2:50,Motor Vehicle,0,0,0,0,Case Closed,27.4,77,12.8,2.2,Cloudy,Dry
"Santa Cruz, Laguna",11/17/2023,"Village, Brgy. Bubukal, Santa Cruz Laguna",Shift B,10:15 PM,10:16 PM,10:19 PM,4,3.3,FA,11/17/2023 22:15,Residential,0,0,0,0,MDFI-Case Closed,26.4,90,7.9,1.3,Cloudy,Traffic
"Santa Cruz, Laguna",9/5/2012,"Village, Brgy. Palasan, Santa Cruz Laguna",,12:10 PM,12:11 PM,12:16 PM,5,5,FA,9/5/2012 12:10,Grass Fire,0,0,0,0,Case Closed,30,81,12.8,1.2,Cloudy,Dry
"Santa Cruz, Laguna",2/27/2018,"Purok 3, Brgy. Labuin, Santa Cruz Laguna",Shift B,10:30 PM,10:31 PM,10:38 PM,5,3.5,FA,2/27/2018 22:30,Residential,0,0,0,0,Case Closed,27.3,83,10.1,9.1,Rainy,Wet
"Santa Cruz, Laguna",9/30/2021,"Near Hotel, Brgy. Pagsawitan, Santa Cruz Laguna",Shift A,2:10 PM,2:12 PM,2:15 PM,5,5,FA,9/30/2021 14:10,Mixed Type,0,0,0,0,Case Closed,26.5,78,7.9,1.3,Sunny,Traffic
"Santa Cruz, Laguna",7/11/2025,"Purok 2, Brgy. Pagsawitan, Santa Cruz Laguna",Shift B,7:45 AM,7:45 AM,7:52 AM,6,4,FA,7/11/2025 7:45,Residential,0,0,0,0,Case Closed,29.7,75,12.1,19.8,Stormy,Wet
"Santa Cruz, Laguna",7/30/2023,"Compound, Brgy. Poblacion II, Santa Cruz Laguna",Shift B,1:40 AM,1:41 AM,1:45 AM,5,3.3,FA,7/30/2023 1:40,Mercantile,0,0,0,0,Case Closed,29.2,71,7.5,8.4,Rainy,Wet
"Santa Cruz, Laguna",4/12/2024,"Purok 7, Brgy. Villa Silangan, Santa Cruz Laguna",Shift B,1:05 PM,1:06 PM,1:11 PM,1,5,FA,4/12/2024 13:05,Business,0,0,0,0,Case Closed,29.6,80,15.5,11,Stormy,Wet
"Santa Cruz, Laguna",1/11/2016,"Brgy. Santisima Cruz, Santa Cruz Laguna",Shift A,8:55 PM,8:56 PM,9:02 PM,6,4,FA,1/11/2016 20:55,Rubbish,1,0,0,0,Case Closed,27.3,87,12.1,13.5,Stormy,Traffic
"Santa Cruz, Laguna",3/23/2020,"Sitio Masipag, Brgy. Bubukal, Santa Cruz Laguna",Shift A,12:25 PM,12:26 PM,12:31 PM,2,3.3,FA,3/23/2020 12:25,Residential,0,0,0,0,Case Closed,30.5,76,13,1.9,Sunny,Dry
"Santa Cruz, Laguna",12/23/2019,"Near Hotel, Brgy. Sto. Angel Sur, Santa Cruz Laguna",Shift B,8:15 AM,8:16 AM,8:23 AM,5,4,FA,12/23/2019 8:15,Grass Fire,0,0,0,0,Case Closed,28.9,79,11.5,2.5,Sunny,Dry
"Santa Cruz, Laguna",9/14/2023,"Compound, Brgy. Poblacion V, Santa Cruz Laguna",Shift A,11:15 AM,11:17 AM,11:24 AM,7,3.6,FOUA,9/14/2023 11:15,Motor Vehicle,0,0,0,0,Case Closed,30.7,75,7.5,2,Cloudy,Traffic
"Santa Cruz, Laguna",11/15/2021,"Brgy. Bubukal, Santa Cruz Laguna",,1:05 AM,1:06 AM,1:14 AM,3,3,FOUA,11/15/2021 1:05,Post Fire,1,0,1,0,Case Closed,25.4,90,14,2.3,Sunny,Traffic
"Santa Cruz, Laguna",9/27/2017,"Near Church, Brgy. Santo Angel Norte, Santa Cruz Laguna",,1:35 PM,1:37 PM,1:42 PM,3,4,FA,9/27/2017 13:35,Rubbish,0,0,0,0,Case Closed,28,78,15.2,2.4,Sunny,Traffic
"Santa Cruz, Laguna",4/26/2021,"Purok 7, Brgy. Duhat, Santa Cruz Laguna",,12:30 AM,12:31 AM,12:36 AM,5,4.6,FA,4/26/2021 0:30,Residential,0,0,1,0,Case Closed,28.8,88,9.2,0.8,Sunny,Dry
"Santa Cruz, Laguna",12/27/2021,"Taleon St., Brgy. Oogong, Santa Cruz Laguna",Shift A,3:00 PM,3:00 PM,3:04 PM,4,3.3,FA,12/27/2021 15:00,Residential,0,0,0,0,Case Closed,27.7,77,9.4,18.7,Stormy,Wet
"Santa Cruz, Laguna",7/2/2020,"Brgy. Poblacion III, Santa Cruz Laguna",Shift B,8:20 AM,8:20 AM,8:26 AM,4,3.3,FOUA,7/2/2020 8:20,Residential,0,0,0,0,Case Closed,29.1,79,9.1,14.5,Stormy,Traffic
"Santa Cruz, Laguna",11/22/2023,"Village, Brgy. Gatid, Santa Cruz Laguna",Shift A,6:55 AM,6:57 AM,7:04 AM,3,4.6,FA,11/22/2023 6:55,Others,0,0,0,0,MDFI-Case Closed,26.6,80,9.3,2.9,Cloudy,Dry
"Santa Cruz, Laguna",4/4/2024,"Sitio Kamagong, Brgy. Labuin, Santa Cruz Laguna",Shift B,1:25 AM,1:25 AM,1:30 AM,5,5,FOUA,4/4/2024 1:25,Residential,1,0,0,0,Case Closed,28.9,78,13.4,2.6,Cloudy,Dry
"Santa Cruz, Laguna",9/19/2019,"Near Church, Brgy. Gatid, Santa Cruz Laguna",Shift A,4:00 PM,4:01 PM,4:07 PM,1,4.6,SA,9/19/2019 16:00,Mercantile,0,0,0,0,Case Closed,29.3,75,13.3,1.9,Cloudy,Dry
"Santa Cruz, Laguna",3/22/2019,"Luna St., Brgy. Oogong, Santa Cruz Laguna",Shift A,8:20 AM,8:20 AM,8:27 AM,6,3.6,FA,3/22/2019 8:20,Residential,0,0,0,0,Case Closed,28.8,74,13.7,4.8,Rainy,Traffic
"Santa Cruz, Laguna",6/22/2024,"Brgy. Poblacion IV, Santa Cruz Laguna",,3:20 PM,3:21 PM,3:28 PM,4,4,FA,6/22/2024 15:20,Grass Fire,0,0,0,0,Case Closed,30.9,84,12.2,0.2,Cloudy,Dry
"Santa Cruz, Laguna",7/21/2023,"Near Mall, Brgy. Poblacion IV, Santa Cruz Laguna",Shift B,7:30 PM,7:32 PM,7:35 PM,4,3.5,FA,7/21/2023 19:30,Grass Fire,0,0,0,0,Case Closed,28.1,89,13.9,8.3,Rainy,Wet
"Santa Cruz, Laguna",1/21/2018,"Sitio Ipil, Brgy. Poblacion V, Santa Cruz Laguna",,4:25 AM,4:25 AM,4:30 AM,5,4.6,FOUA,1/21/2018 4:25,Grass Fire,0,0,0,0,Under Investigation,28.2,82,15.9,2.2,Sunny,Dry
"Santa Cruz, Laguna",5/2/2025,"Village, Brgy. Bubukal, Santa Cruz Laguna",Shift B,9:50 AM,9:51 AM,9:57 AM,3,2.1,FA,5/2/2025 9:50,Residential,0,0,0,0,Case Closed,29.3,76,11.9,6.9,Rainy,Wet
"Santa Cruz, Laguna",2/2/2019,"Village, Brgy. Poblacion III, Santa Cruz Laguna",,8:50 AM,8:52 AM,8:56 AM,5,3.3,FOUA,2/2/2019 8:50,Residential,0,0,0,0,MDFI-Case Closed,27.8,82,8.6,0.6,Sunny,Dry
"Santa Cruz, Laguna",3/1/2013,"Near Mall, Brgy. Palasan, Santa Cruz Laguna",Shift A,11:35 AM,11:35 AM,11:41 AM,4,3.5,FA,3/1/2013 11:35,Business,0,0,0,0,Case Closed,32.5,70,15.4,5.8,Rainy,Wet
"Santa Cruz, Laguna",6/29/2024,"Burgos St., Brgy. Duhat, Santa Cruz Laguna",Shift A,11:25 PM,11:26 PM,11:31 PM,7,3.6,FOUA,6/29/2024 23:25,Mercantile,0,0,1,0,Case Closed,26.3,78,9.1,17.2,Stormy,Wet
"Santa Cruz, Laguna",3/4/2022,"Near Hotel, Brgy. Poblacion IV, Santa Cruz Laguna",,10:20 PM,10:21 PM,10:25 PM,6,4.6,FOUA,3/4/2022 22:20,Residential,0,0,0,0,Case Closed,30.4,79,7.8,1,Rainy,Wet
"Santa Cruz, Laguna",9/15/2019,"Brgy. Poblacion I, Santa Cruz Laguna",Shift A,1:45 AM,1:46 AM,1:53 AM,4,4,FA,9/15/2019 1:45,Mercantile,0,0,0,0,Case Closed,30.8,80,9,13.6,Stormy,Traffic
"Santa Cruz, Laguna",4/28/2021,"Purok 5, Brgy. Bubukal, Santa Cruz Laguna",Shift A,12:35 AM,12:37 AM,12:42 AM,5,3.3,FA,4/28/2021 0:35,Post Fire,1,0,0,0,Case Closed,28.3,73,14.7,4.6,Rainy,Wet
"Santa Cruz, Laguna",2/26/2023,"Taleon St., Brgy. Villa Silangan, Santa Cruz Laguna",Shift B,1:20 AM,1:20 AM,1:23 AM,5,3.6,FOUA,2/26/2023 1:20,Residential,0,0,0,0,Case Closed,25.4,84,7.3,12.6,Stormy,Wet
"Santa Cruz, Laguna",9/18/2022,"Brgy. Calios, Santa Cruz Laguna",,4:45 AM,4:47 AM,4:51 AM,4,3.3,FA,9/18/2022 4:45,Motor Vehicle,0,0,0,0,Under Investigation,26.8,76,11.1,3,Cloudy,Traffic
"Santa Cruz, Laguna",12/26/2019,"Marcos St., Brgy. Labuin, Santa Cruz Laguna",Shift B,4:10 PM,4:12 PM,4:16 PM,6,5,FA,12/26/2019 16:10,Residential,0,0,0,0,Case Closed,25.8,73,14.3,7.8,Rainy,Traffic
"Santa Cruz, Laguna",9/13/2019,"Sitio Pag-asa, Brgy. Santo Angel Norte, Santa Cruz Laguna",Shift B,10:30 AM,10:31 AM,10:37 AM,4,3.3,FA,9/13/2019 10:30,Grass Fire,0,0,0,0,Case Closed,30.7,90,14.5,2.4,Cloudy,Dry
"Santa Cruz, Laguna",8/28/2021,"Purok 3, Brgy. Villa Silangan, Santa Cruz Laguna",,9:50 PM,9:50 PM,9:56 PM,5,4,FA,8/28/2021 21:50,Residential,0,0,0,0,Case Closed,26.6,90,14.5,2,Rainy,Traffic
"Santa Cruz, Laguna",7/4/2024,"Sitio Camia, Brgy. Gatid, Santa Cruz Laguna",,2:45 PM,2:45 PM,2:49 PM,5,4.6,FA,7/4/2024 14:45,Mercantile,0,0,0,0,Case Closed,27.1,78,15.2,1.7,Sunny,Dry
"Santa Cruz, Laguna",10/25/2018,"Subdivision, Brgy. San Pablo Norte, Santa Cruz Laguna",Shift B,1:40 PM,1:42 PM,1:45 PM,5,4.6,FA,10/25/2018 13:40,Residential,0,0,0,0,Under Investigation,30.2,79,14.7,1.9,Sunny,Traffic
"Santa Cruz, Laguna",5/8/2023,"Subdivision, Brgy. Labuin, Santa Cruz Laguna",,7:20 PM,7:20 PM,7:30 PM,4,4.6,FA,5/8/2023 19:20,Non-Structural,0,0,1,0,Case Closed,29.4,70,9.3,1.5,Cloudy,Dry
"Santa Cruz, Laguna",6/7/2023,"Mabini St., Brgy. Bubukal, Santa Cruz Laguna",Shift A,1:15 AM,1:15 AM,1:18 AM,4,3.3,FA,6/7/2023 1:15,Residential,0,0,0,0,Case Closed,26.8,79,12.5,1.4,Cloudy,Dry
"Santa Cruz, Laguna",8/12/2024,"Purok 2, Brgy. Poblacion V, Santa Cruz Laguna",,5:25 AM,5:25 AM,5:30 AM,1,3.3,FOUA,8/12/2024 5:25,Others,0,0,0,0,Case Closed,26.7,85,13.3,1.6,Sunny,Dry
"Santa Cruz, Laguna",9/5/2023,"Brgy. Bubukal, Santa Cruz Laguna",Shift B,7:50 PM,7:52 PM,7:56 PM,4,3,FA,9/5/2023 19:50,Residential,0,0,0,0,Case Closed,27.6,80,11.3,2.3,Cloudy,Dry
"Santa Cruz, Laguna",4/20/2012,"Purok 5, Brgy. Bagumbayan, Santa Cruz Laguna",,11:25 AM,11:25 AM,11:28 AM,8,2.1,FA,4/20/2012 11:25,Mercantile,0,0,0,0,Under Investigation,32.1,74,13.1,0.4,Cloudy,Dry
"Santa Cruz, Laguna",4/17/2020,"Biya St., Brgy. San Pablo Sur, Santa Cruz Laguna",,11:35 PM,11:37 PM,11:44 PM,3,3.5,FA,4/17/2020 23:35,Residential,0,0,0,0,Case Closed,32.3,80,13.9,0.1,Cloudy,Traffic
"Santa Cruz, Laguna",4/13/2021,"Near Church, Brgy. Villa Silangan, Santa Cruz Laguna",Shift B,5:40 AM,5:41 AM,5:44 AM,5,3.6,FOUA,4/13/2021 5:40,Residential,0,0,0,0,Case Closed,31.8,90,12.8,2.9,Cloudy,Traffic
"Santa Cruz, Laguna",9/5/2018,"Jaime St., Brgy. Poblacion V, Santa Cruz Laguna",Shift B,4:50 AM,4:50 AM,4:55 AM,5,5,FA,9/5/2018 4:50,Storage,2,0,0,0,Case Closed,27,74,12.7,0.1,Sunny,Traffic
"Santa Cruz, Laguna",5/28/2016,"Near Market, Brgy. Labuin, Santa Cruz Laguna",Shift A,12:55 PM,12:57 PM,1:02 PM,5,3.3,FA,5/28/2016 12:55,Post Fire,0,0,0,0,Case Closed,28.2,80,9.2,9.4,Rainy,Wet
"Santa Cruz, Laguna",10/19/2025,"Subdivision, Brgy. Sto. Angel Sur, Santa Cruz Laguna",Shift A,9:45 PM,9:46 PM,9:53 PM,3,4,FA,10/19/2025 21:45,Grass Fire,0,0,0,0,Case Closed,27.7,75,12.6,9.9,Stormy,Wet
"Santa Cruz, Laguna",5/14/2025,"Biya St., Brgy. Bagumbayan, Santa Cruz Laguna",,1:20 PM,1:22 PM,1:26 PM,12,2.1,FA,5/14/2025 13:20,Residential,0,0,0,0,Case Closed,32.7,71,15.2,1.8,Sunny,Dry
"Santa Cruz, Laguna",10/24/2021,"Sitio Matahimik, Brgy. Calios, Santa Cruz Laguna",Shift B,9:40 PM,9:40 PM,9:45 PM,3,0.5,FA,10/24/2021 21:40,Storage,0,0,0,0,Case Closed,28.4,81,13.3,0.3,Cloudy,Dry
"Santa Cruz, Laguna",2/9/2025,"Del Pilar St., Brgy. Gatid, Santa Cruz Laguna",,7:25 PM,7:27 PM,7:36 PM,5,2.6,FA,2/9/2025 19:25,Business,0,0,0,0,Case Closed,24.8,86,11.9,2.4,Cloudy,Dry
"Santa Cruz, Laguna",8/22/2021,"Sitio Acacia, Brgy. Santisima Cruz, Santa Cruz Laguna",Shift B,2:05 AM,2:05 AM,2:10 AM,3,4,FOUA,8/22/2021 2:05,Post Fire,0,0,1,0,Case Closed,28.5,80,15.8,0.9,Cloudy,Traffic
"Santa Cruz, Laguna",6/22/2023,"Sitio Durian, Brgy. Sto. Angel Sur, Santa Cruz Laguna",Shift B,6:10 AM,6:11 AM,6:18 AM,5,3.5,FA,6/22/2023 6:10,Residential,0,0,0,0,Under Investigation,29.6,72,13.2,2.4,Sunny,Dry
"Santa Cruz, Laguna",7/11/2018,"Near Church, Brgy. San Pablo Sur, Santa Cruz Laguna",Shift A,3:25 PM,3:26 PM,3:31 PM,5,3.3,FA,7/11/2018 15:25,Residential,1,0,0,0,Case Closed,27.4,75,12.4,2.1,Cloudy,Dry
"Santa Cruz, Laguna",5/2/2022,"Purok 6, Brgy. Poblacion V, Santa Cruz Laguna",Shift A,2:20 PM,2:21 PM,2:23 PM,2,4,FA,5/2/2022 14:20,Business,0,0,0,0,Case Closed,31.5,74,11.4,1.6,Sunny,Dry
"Santa Cruz, Laguna",11/7/2024,"Sitio Masipag, Brgy. Bubukal, Santa Cruz Laguna",Shift A,6:00 AM,6:01 AM,6:04 AM,3,3.3,FA,11/7/2024 6:00,Residential,0,0,0,0,Case Closed,24.5,71,7.2,0.2,Cloudy,Dry
"Santa Cruz, Laguna",6/12/2011,"Near School, Brgy. Poblacion I, Santa Cruz Laguna",Shift B,4:15 AM,4:17 AM,4:23 AM,2,4,SA,6/12/2011 4:15,Grass Fire,0,0,0,0,Case Closed,30.2,79,7,17.1,Stormy,Wet
"Santa Cruz, Laguna",11/25/2025,"Near Mall, Brgy. Poblacion I, Santa Cruz Laguna",Shift B,2:35 PM,2:35 PM,2:42 PM,3,3.6,FA,11/25/2025 14:35,Business,0,0,0,0,Case Closed,28.5,81,9.1,12.3,Stormy,Wet
"Santa Cruz, Laguna",6/13/2019,"Rizal St., Brgy. Sto. Angel Sur, Santa Cruz Laguna",,1:20 AM,1:22 AM,1:26 AM,8,3.5,FA,6/13/2019 1:20,Educational,0,0,0,0,Case Closed,27.1,74,7.3,2.8,Rainy,Traffic
"Santa Cruz, Laguna",5/12/2013,"Sitio Kamagong, Brgy. Poblacion III, Santa Cruz Laguna",,9:05 AM,9:07 AM,9:14 AM,3,3.6,FA,5/12/2013 9:05,Motor Vehicle,0,0,0,0,Case Closed,32.9,81,11.3,1.8,Sunny,Dry
"Santa Cruz, Laguna",2/17/2018,"Purok 3, Brgy. Gatid, Santa Cruz Laguna",Shift B,3:30 AM,3:30 AM,3:36 AM,4,4.6,FOUA,2/17/2018 3:30,Residential,0,0,0,0,Case Closed,28.2,70,9,1.9,Sunny,Traffic
